# name|return_type|param_name:type,param_name:type
UnmapViewOfFile2|BOOL|Process:HANDLE,BaseAddress:MEMORY_MAPPED_VIEW_ADDRESS,UnmapFlags:UNMAP_VIEW_OF_FILE_FLAGS
UnmapViewOfFileEx|BOOL|BaseAddress:MEMORY_MAPPED_VIEW_ADDRESS,UnmapFlags:UNMAP_VIEW_OF_FILE_FLAGS
UnpackDDElParam|BOOL|msg:UINT,lParam:LPARAM,puiLo:UINT_PTR*,puiHi:UINT_PTR*
UnprotectFile|HRESULT|fileOrFolderPath:PWSTR,options:FILE_UNPROTECT_OPTIONS*
UnrealizeObject|BOOL|h:HGDIOBJ
UnregisterAppConstrainedChangeNotification|void|Registration:PAPPCONSTRAIN_REGISTRATION
UnregisterAppStateChangeNotification|void|Registration:PAPPSTATE_REGISTRATION
UnregisterApplicationRecoveryCallback|HRESULT|
UnregisterApplicationRestart|HRESULT|
UnregisterBadMemoryNotification|BOOL|RegistrationHandle:void*
UnregisterCMMA|BOOL|pMachineName:PSTR,cmmID:UINT
UnregisterCMMW|BOOL|pMachineName:PWSTR,cmmID:UINT
UnregisterClassA|BOOL|lpClassName:PSTR,hInstance:HINSTANCE
UnregisterClassW|BOOL|lpClassName:PWSTR,hInstance:HINSTANCE
UnregisterConsoleIME|BOOL|
UnregisterDeviceNotification|BOOL|Handle:HDEVNOTIFY
UnregisterDeviceWithLocalManagement|HRESULT|
UnregisterDeviceWithManagement|HRESULT|enrollmentID:PWSTR
UnregisterGPNotification|BOOL|hEvent:HANDLE
UnregisterHotKey|BOOL|hWnd:HWND,id:INT
UnregisterInterfaceTimestampConfigChange|void|NotificationHandle:HIFTIMESTAMPCHANGE
UnregisterPointerInputTarget|BOOL|hwnd:HWND,pointerType:POINTER_INPUT_TYPE
UnregisterPointerInputTargetEx|BOOL|hwnd:HWND,pointerType:POINTER_INPUT_TYPE
UnregisterPowerSettingNotification|BOOL|Handle:HPOWERNOTIFY
UnregisterScaleChangeEvent|HRESULT|dwCookie:UINT_PTR
UnregisterSuspendResumeNotification|BOOL|Handle:HPOWERNOTIFY
UnregisterTouchWindow|BOOL|hwnd:HWND
UnregisterTraceGuids|UINT|RegistrationHandle:ULONGLONG
UnregisterWait|BOOL|WaitHandle:HANDLE
UnregisterWaitEx|BOOL|WaitHandle:HANDLE,CompletionEvent:HANDLE
UnregisterWaitUntilOOBECompleted|BOOL|WaitHandle:void*
UnsubscribeFeatureStateChangeNotification|void|subscription:FEATURE_STATE_CHANGE_SUBSCRIPTION
UnsubscribeServiceChangeNotifications|void|pSubscription:PSC_NOTIFICATION_REGISTRATION
UpdateCalendarDayOfWeek|BOOL|lpCalDateTime:CALDATETIME*
UpdateColors|BOOL|hdc:HDC
UpdateDebugInfoFile|BOOL|ImageFileName:PSTR,SymbolPath:PSTR,DebugFilePath:PSTR,NtHeaders:IMAGE_NT_HEADERS32*
UpdateDebugInfoFileEx|BOOL|ImageFileName:PSTR,SymbolPath:PSTR,DebugFilePath:PSTR,NtHeaders:IMAGE_NT_HEADERS32*,OldCheckSum:UINT
UpdateDriverForPlugAndPlayDevicesA|BOOL|hwndParent:HWND,HardwareId:PSTR,FullInfPath:PSTR,InstallFlags:UPDATEDRIVERFORPLUGANDPLAYDEVICES_FLAGS,bRebootRequired:BOOL*
UpdateDriverForPlugAndPlayDevicesW|BOOL|hwndParent:HWND,HardwareId:PWSTR,FullInfPath:PWSTR,InstallFlags:UPDATEDRIVERFORPLUGANDPLAYDEVICES_FLAGS,bRebootRequired:BOOL*
UpdateICMRegKeyA|BOOL|reserved:UINT,lpszCMID:PSTR,lpszFileName:PSTR,command:ICM_COMMAND
UpdateICMRegKeyW|BOOL|reserved:UINT,lpszCMID:PWSTR,lpszFileName:PWSTR,command:ICM_COMMAND
UpdateLayeredWindow|BOOL|hWnd:HWND,hdcDst:HDC,pptDst:POINT*,psize:SIZE*,hdcSrc:HDC,pptSrc:POINT*,crKey:COLORREF,pblend:BLENDFUNCTION*,dwFlags:UPDATE_LAYERED_WINDOW_FLAGS
UpdateLayeredWindowIndirect|BOOL|hWnd:HWND,pULWInfo:UPDATELAYEREDWINDOWINFO*
UpdatePanningFeedback|BOOL|hwnd:HWND,lTotalOverpanOffsetX:INT,lTotalOverpanOffsetY:INT,fInInertia:BOOL
UpdatePerfNameFilesA|UINT|szNewCtrFilePath:PSTR,szNewHlpFilePath:PSTR,szLanguageID:PSTR,dwModes:UINT_PTR
UpdatePerfNameFilesW|UINT|szNewCtrFilePath:PWSTR,szNewHlpFilePath:PWSTR,szLanguageID:PWSTR,dwModes:UINT_PTR
UpdatePrintDeviceObject|HRESULT|hPrinter:PRINTER_HANDLE,hDeviceObject:HANDLE
UpdateProcThreadAttribute|BOOL|lpAttributeList:LPPROC_THREAD_ATTRIBUTE_LIST,dwFlags:UINT,Attribute:UINT_PTR,lpValue:void*,cbSize:UINT_PTR,lpPreviousValue:void*,lpReturnSize:UINT_PTR*
UpdateResourceA|BOOL|hUpdate:HANDLE,lpType:PSTR,lpName:PSTR,wLanguage:USHORT,lpData:void*,cb:UINT
UpdateResourceW|BOOL|hUpdate:HANDLE,lpType:PWSTR,lpName:PWSTR,wLanguage:USHORT,lpData:void*,cb:UINT
UpdateTraceA|WIN32_ERROR|TraceId:ULONGLONG,InstanceName:PSTR,Properties:EVENT_TRACE_PROPERTIES*
UpdateTraceW|WIN32_ERROR|TraceId:ULONGLONG,InstanceName:PWSTR,Properties:EVENT_TRACE_PROPERTIES*
UpdateUrlCacheContentPath|BOOL|szNewPath:PSTR
UpdateWindow|BOOL|hWnd:HWND
UploadPrinterDriverPackageA|HRESULT|pszServer:PSTR,pszInfPath:PSTR,pszEnvironment:PSTR,dwFlags:UINT,hwnd:HWND,pszDestInfPath:PSTR,pcchDestInfPath:UINT*
UploadPrinterDriverPackageW|HRESULT|pszServer:PWSTR,pszInfPath:PWSTR,pszEnvironment:PWSTR,dwFlags:UINT,hwnd:HWND,pszDestInfPath:PWSTR,pcchDestInfPath:UINT*
UrlApplySchemeA|HRESULT|pszIn:PSTR,pszOut:PSTR,pcchOut:UINT*,dwFlags:UINT
UrlApplySchemeW|HRESULT|pszIn:PWSTR,pszOut:PWSTR,pcchOut:UINT*,dwFlags:UINT
UrlCacheCheckEntriesExist|UINT|rgpwszUrls:PWSTR*,cEntries:UINT,rgfExist:BOOL*
UrlCacheCloseEntryHandle|void|hEntryFile:void*
UrlCacheContainerSetEntryMaximumAge|UINT|pwszPrefix:PWSTR,dwEntryMaxAge:UINT
UrlCacheCreateContainer|UINT|pwszName:PWSTR,pwszPrefix:PWSTR,pwszDirectory:PWSTR,ullLimit:ULONGLONG,dwOptions:UINT
UrlCacheFindFirstEntry|UINT|pwszPrefix:PWSTR,dwFlags:UINT,dwFilter:UINT,GroupId:LONGLONG,pCacheEntryInfo:URLCACHE_ENTRY_INFO*,phFind:HANDLE*
UrlCacheFindNextEntry|UINT|hFind:HANDLE,pCacheEntryInfo:URLCACHE_ENTRY_INFO*
UrlCacheFreeEntryInfo|void|pCacheEntryInfo:URLCACHE_ENTRY_INFO*
UrlCacheFreeGlobalSpace|UINT|ullTargetSize:ULONGLONG,dwFilter:UINT
UrlCacheGetContentPaths|UINT|pppwszDirectories:PWSTR**,pcDirectories:UINT*
UrlCacheGetEntryInfo|UINT|hAppCache:void*,pcwszUrl:PWSTR,pCacheEntryInfo:URLCACHE_ENTRY_INFO*
UrlCacheGetGlobalCacheSize|UINT|dwFilter:UINT,pullSize:ULONGLONG*,pullLimit:ULONGLONG*
UrlCacheGetGlobalLimit|UINT|limitType:URL_CACHE_LIMIT_TYPE,pullLimit:ULONGLONG*
UrlCacheReadEntryStream|UINT|hUrlCacheStream:void*,ullLocation:ULONGLONG,pBuffer:void*,dwBufferLen:UINT,pdwBufferLen:UINT*
UrlCacheReloadSettings|UINT|
UrlCacheRetrieveEntryFile|UINT|hAppCache:void*,pcwszUrl:PWSTR,pCacheEntryInfo:URLCACHE_ENTRY_INFO*,phEntryFile:void**
UrlCacheRetrieveEntryStream|UINT|hAppCache:void*,pcwszUrl:PWSTR,fRandomRead:BOOL,pCacheEntryInfo:URLCACHE_ENTRY_INFO*,phEntryStream:void**
UrlCacheServer|UINT|
UrlCacheSetGlobalLimit|UINT|limitType:URL_CACHE_LIMIT_TYPE,ullLimit:ULONGLONG
UrlCacheUpdateEntryExtraData|UINT|hAppCache:void*,pcwszUrl:PWSTR,pbExtraData:BYTE*,cbExtraData:UINT
UrlCanonicalizeA|HRESULT|pszUrl:PSTR,pszCanonicalized:PSTR,pcchCanonicalized:UINT*,dwFlags:UINT
UrlCanonicalizeW|HRESULT|pszUrl:PWSTR,pszCanonicalized:PWSTR,pcchCanonicalized:UINT*,dwFlags:UINT
UrlCombineA|HRESULT|pszBase:PSTR,pszRelative:PSTR,pszCombined:PSTR,pcchCombined:UINT*,dwFlags:UINT
UrlCombineW|HRESULT|pszBase:PWSTR,pszRelative:PWSTR,pszCombined:PWSTR,pcchCombined:UINT*,dwFlags:UINT
UrlCompareA|INT|psz1:PSTR,psz2:PSTR,fIgnoreSlash:BOOL
UrlCompareW|INT|psz1:PWSTR,psz2:PWSTR,fIgnoreSlash:BOOL
UrlCreateFromPathA|HRESULT|pszPath:PSTR,pszUrl:PSTR,pcchUrl:UINT*,dwFlags:UINT
UrlCreateFromPathW|HRESULT|pszPath:PWSTR,pszUrl:PWSTR,pcchUrl:UINT*,dwFlags:UINT
UrlEscapeA|HRESULT|pszUrl:PSTR,pszEscaped:PSTR,pcchEscaped:UINT*,dwFlags:UINT
UrlEscapeW|HRESULT|pszUrl:PWSTR,pszEscaped:PWSTR,pcchEscaped:UINT*,dwFlags:UINT
UrlFixupW|HRESULT|pcszUrl:PWSTR,pszTranslatedUrl:PWSTR,cchMax:UINT
UrlGetLocationA|PSTR|pszURL:PSTR
UrlGetLocationW|PWSTR|pszURL:PWSTR
UrlGetPartA|HRESULT|pszIn:PSTR,pszOut:PSTR,pcchOut:UINT*,dwPart:UINT,dwFlags:UINT
UrlGetPartW|HRESULT|pszIn:PWSTR,pszOut:PWSTR,pcchOut:UINT*,dwPart:UINT,dwFlags:UINT
UrlHashA|HRESULT|pszUrl:PSTR,pbHash:BYTE*,cbHash:UINT
UrlHashW|HRESULT|pszUrl:PWSTR,pbHash:BYTE*,cbHash:UINT
UrlIsA|BOOL|pszUrl:PSTR,UrlIs:URLIS
UrlIsNoHistoryA|BOOL|pszURL:PSTR
UrlIsNoHistoryW|BOOL|pszURL:PWSTR
UrlIsOpaqueA|BOOL|pszURL:PSTR
UrlIsOpaqueW|BOOL|pszURL:PWSTR
UrlIsW|BOOL|pszUrl:PWSTR,UrlIs:URLIS
UrlMkGetSessionOption|HRESULT|dwOption:UINT,pBuffer:void*,dwBufferLength:UINT,pdwBufferLengthOut:UINT*,dwReserved:UINT
UrlMkSetSessionOption|HRESULT|dwOption:UINT,pBuffer:void*,dwBufferLength:UINT,dwReserved:UINT
UrlUnescapeA|HRESULT|pszUrl:PSTR,pszUnescaped:PSTR,pcchUnescaped:UINT*,dwFlags:UINT
UrlUnescapeW|HRESULT|pszUrl:PWSTR,pszUnescaped:PWSTR,pcchUnescaped:UINT*,dwFlags:UINT
UserHandleGrantAccess|BOOL|hUserHandle:HANDLE,hJob:HANDLE,bGrant:BOOL
UserInstStubWrapperA|HRESULT|hwnd:HWND,hInstance:HINSTANCE,pszParms:PSTR,nShow:INT
UserInstStubWrapperW|HRESULT|hwnd:HWND,hInstance:HINSTANCE,pszParms:PWSTR,nShow:INT
UserUnInstStubWrapperA|HRESULT|hwnd:HWND,hInstance:HINSTANCE,pszParms:PSTR,nShow:INT
UserUnInstStubWrapperW|HRESULT|hwnd:HWND,hInstance:HINSTANCE,pszParms:PWSTR,nShow:INT
UuidCompare|INT|Uuid1:Guid*,Uuid2:Guid*,Status:RPC_STATUS*
UuidCreate|RPC_STATUS|Uuid:Guid*
UuidCreateNil|RPC_STATUS|NilUuid:Guid*
UuidCreateSequential|RPC_STATUS|Uuid:Guid*
UuidEqual|INT|Uuid1:Guid*,Uuid2:Guid*,Status:RPC_STATUS*
UuidFromStringA|RPC_STATUS|StringUuid:PSTR,Uuid:Guid*
UuidFromStringW|RPC_STATUS|StringUuid:PWSTR,Uuid:Guid*
UuidHash|USHORT|Uuid:Guid*,Status:RPC_STATUS*
UuidIsNil|INT|Uuid:Guid*,Status:RPC_STATUS*
UuidToStringA|RPC_STATUS|Uuid:Guid*,StringUuid:PSTR*
UuidToStringW|RPC_STATUS|Uuid:Guid*,StringUuid:PWSTR*
VARIANT_UserFree|void|param0:UINT*,param1:VARIANT*
VARIANT_UserFree64|void|param0:UINT*,param1:VARIANT*
VARIANT_UserMarshal|BYTE*|param0:UINT*,param1:BYTE*,param2:VARIANT*
VARIANT_UserMarshal64|BYTE*|param0:UINT*,param1:BYTE*,param2:VARIANT*
VARIANT_UserSize|UINT|param0:UINT*,param1:UINT,param2:VARIANT*
VARIANT_UserSize64|UINT|param0:UINT*,param1:UINT,param2:VARIANT*
VARIANT_UserUnmarshal|BYTE*|param0:UINT*,param1:BYTE*,param2:VARIANT*
VARIANT_UserUnmarshal64|BYTE*|param0:UINT*,param1:BYTE*,param2:VARIANT*
VDMConsoleOperation|BOOL|iFunction:UINT,lpData:void*
ValidateLicenseKeyProtection|HRESULT|licenseKey:PWSTR,notValidBefore:FILETIME*,notValidAfter:FILETIME*,status:LicenseProtectionStatus*
ValidateLog|BOOL|pszLogFileName:PWSTR,psaLogFile:SECURITY_ATTRIBUTES*,pinfoBuffer:CLS_INFORMATION*,pcbBuffer:UINT*
ValidatePowerPolicies|BOOLEAN|pGlobalPowerPolicy:GLOBAL_POWER_POLICY*,pPowerPolicy:POWER_POLICY*
ValidateRect|BOOL|hWnd:HWND,lpRect:RECT*
ValidateRgn|BOOL|hWnd:HWND,hRgn:HRGN
ValuePattern_SetValue|HRESULT|hobj:HUIAPATTERNOBJECT,pVal:PWSTR
VarAbs|HRESULT|pvarIn:VARIANT*,pvarResult:VARIANT*
VarAdd|HRESULT|pvarLeft:VARIANT*,pvarRight:VARIANT*,pvarResult:VARIANT*
VarAnd|HRESULT|pvarLeft:VARIANT*,pvarRight:VARIANT*,pvarResult:VARIANT*
VarBoolFromCy|HRESULT|cyIn:CY,pboolOut:VARIANT_BOOL*
VarBoolFromDate|HRESULT|dateIn:double,pboolOut:VARIANT_BOOL*
VarBoolFromDec|HRESULT|pdecIn:DECIMAL*,pboolOut:VARIANT_BOOL*
VarBoolFromDisp|HRESULT|pdispIn:IDispatch,lcid:UINT,pboolOut:VARIANT_BOOL*
VarBoolFromI1|HRESULT|cIn:CHAR,pboolOut:VARIANT_BOOL*
VarBoolFromI2|HRESULT|sIn:SHORT,pboolOut:VARIANT_BOOL*
VarBoolFromI4|HRESULT|lIn:INT,pboolOut:VARIANT_BOOL*
VarBoolFromI8|HRESULT|i64In:LONGLONG,pboolOut:VARIANT_BOOL*
VarBoolFromR4|HRESULT|fltIn:float,pboolOut:VARIANT_BOOL*
VarBoolFromR8|HRESULT|dblIn:double,pboolOut:VARIANT_BOOL*
VarBoolFromStr|HRESULT|strIn:PWSTR,lcid:UINT,dwFlags:UINT,pboolOut:VARIANT_BOOL*
VarBoolFromUI1|HRESULT|bIn:BYTE,pboolOut:VARIANT_BOOL*
VarBoolFromUI2|HRESULT|uiIn:USHORT,pboolOut:VARIANT_BOOL*
VarBoolFromUI4|HRESULT|ulIn:UINT,pboolOut:VARIANT_BOOL*
VarBoolFromUI8|HRESULT|i64In:ULONGLONG,pboolOut:VARIANT_BOOL*
VarBstrCat|HRESULT|bstrLeft:BSTR,bstrRight:BSTR,pbstrResult:BSTR*
VarBstrCmp|HRESULT|bstrLeft:BSTR,bstrRight:BSTR,lcid:UINT,dwFlags:UINT
VarBstrFromBool|HRESULT|boolIn:VARIANT_BOOL,lcid:UINT,dwFlags:UINT,pbstrOut:BSTR*
VarBstrFromCy|HRESULT|cyIn:CY,lcid:UINT,dwFlags:UINT,pbstrOut:BSTR*
VarBstrFromDate|HRESULT|dateIn:double,lcid:UINT,dwFlags:UINT,pbstrOut:BSTR*
VarBstrFromDec|HRESULT|pdecIn:DECIMAL*,lcid:UINT,dwFlags:UINT,pbstrOut:BSTR*
VarBstrFromDisp|HRESULT|pdispIn:IDispatch,lcid:UINT,dwFlags:UINT,pbstrOut:BSTR*
VarBstrFromI1|HRESULT|cIn:CHAR,lcid:UINT,dwFlags:UINT,pbstrOut:BSTR*
VarBstrFromI2|HRESULT|iVal:SHORT,lcid:UINT,dwFlags:UINT,pbstrOut:BSTR*
VarBstrFromI4|HRESULT|lIn:INT,lcid:UINT,dwFlags:UINT,pbstrOut:BSTR*
VarBstrFromI8|HRESULT|i64In:LONGLONG,lcid:UINT,dwFlags:UINT,pbstrOut:BSTR*
VarBstrFromR4|HRESULT|fltIn:float,lcid:UINT,dwFlags:UINT,pbstrOut:BSTR*
VarBstrFromR8|HRESULT|dblIn:double,lcid:UINT,dwFlags:UINT,pbstrOut:BSTR*
VarBstrFromUI1|HRESULT|bVal:BYTE,lcid:UINT,dwFlags:UINT,pbstrOut:BSTR*
VarBstrFromUI2|HRESULT|uiIn:USHORT,lcid:UINT,dwFlags:UINT,pbstrOut:BSTR*
VarBstrFromUI4|HRESULT|ulIn:UINT,lcid:UINT,dwFlags:UINT,pbstrOut:BSTR*
VarBstrFromUI8|HRESULT|ui64In:ULONGLONG,lcid:UINT,dwFlags:UINT,pbstrOut:BSTR*
VarCat|HRESULT|pvarLeft:VARIANT*,pvarRight:VARIANT*,pvarResult:VARIANT*
VarCmp|VARCMP|pvarLeft:VARIANT*,pvarRight:VARIANT*,lcid:UINT,dwFlags:UINT
VarCyAbs|HRESULT|cyIn:CY,pcyResult:CY*
VarCyAdd|HRESULT|cyLeft:CY,cyRight:CY,pcyResult:CY*
VarCyCmp|VARCMP|cyLeft:CY,cyRight:CY
VarCyCmpR8|VARCMP|cyLeft:CY,dblRight:double
VarCyFix|HRESULT|cyIn:CY,pcyResult:CY*
VarCyFromBool|HRESULT|boolIn:VARIANT_BOOL,pcyOut:CY*
VarCyFromDate|HRESULT|dateIn:double,pcyOut:CY*
VarCyFromDec|HRESULT|pdecIn:DECIMAL*,pcyOut:CY*
VarCyFromDisp|HRESULT|pdispIn:IDispatch,lcid:UINT,pcyOut:CY*
VarCyFromI1|HRESULT|cIn:CHAR,pcyOut:CY*
VarCyFromI2|HRESULT|sIn:SHORT,pcyOut:CY*
VarCyFromI4|HRESULT|lIn:INT,pcyOut:CY*
VarCyFromI8|HRESULT|i64In:LONGLONG,pcyOut:CY*
VarCyFromR4|HRESULT|fltIn:float,pcyOut:CY*
VarCyFromR8|HRESULT|dblIn:double,pcyOut:CY*
VarCyFromStr|HRESULT|strIn:PWSTR,lcid:UINT,dwFlags:UINT,pcyOut:CY*
VarCyFromUI1|HRESULT|bIn:BYTE,pcyOut:CY*
VarCyFromUI2|HRESULT|uiIn:USHORT,pcyOut:CY*
VarCyFromUI4|HRESULT|ulIn:UINT,pcyOut:CY*
VarCyFromUI8|HRESULT|ui64In:ULONGLONG,pcyOut:CY*
VarCyInt|HRESULT|cyIn:CY,pcyResult:CY*
VarCyMul|HRESULT|cyLeft:CY,cyRight:CY,pcyResult:CY*
VarCyMulI4|HRESULT|cyLeft:CY,lRight:INT,pcyResult:CY*
VarCyMulI8|HRESULT|cyLeft:CY,lRight:LONGLONG,pcyResult:CY*
VarCyNeg|HRESULT|cyIn:CY,pcyResult:CY*
VarCyRound|HRESULT|cyIn:CY,cDecimals:INT,pcyResult:CY*
VarCySub|HRESULT|cyLeft:CY,cyRight:CY,pcyResult:CY*
VarDateFromBool|HRESULT|boolIn:VARIANT_BOOL,pdateOut:double*
VarDateFromCy|HRESULT|cyIn:CY,pdateOut:double*
VarDateFromDec|HRESULT|pdecIn:DECIMAL*,pdateOut:double*
VarDateFromDisp|HRESULT|pdispIn:IDispatch,lcid:UINT,pdateOut:double*
VarDateFromI1|HRESULT|cIn:CHAR,pdateOut:double*
VarDateFromI2|HRESULT|sIn:SHORT,pdateOut:double*
VarDateFromI4|HRESULT|lIn:INT,pdateOut:double*
VarDateFromI8|HRESULT|i64In:LONGLONG,pdateOut:double*
VarDateFromR4|HRESULT|fltIn:float,pdateOut:double*
VarDateFromR8|HRESULT|dblIn:double,pdateOut:double*
VarDateFromStr|HRESULT|strIn:PWSTR,lcid:UINT,dwFlags:UINT,pdateOut:double*
VarDateFromUI1|HRESULT|bIn:BYTE,pdateOut:double*
VarDateFromUI2|HRESULT|uiIn:USHORT,pdateOut:double*
VarDateFromUI4|HRESULT|ulIn:UINT,pdateOut:double*
VarDateFromUI8|HRESULT|ui64In:ULONGLONG,pdateOut:double*
VarDateFromUdate|HRESULT|pudateIn:UDATE*,dwFlags:UINT,pdateOut:double*
VarDateFromUdateEx|HRESULT|pudateIn:UDATE*,lcid:UINT,dwFlags:UINT,pdateOut:double*
VarDecAbs|HRESULT|pdecIn:DECIMAL*,pdecResult:DECIMAL*
VarDecAdd|HRESULT|pdecLeft:DECIMAL*,pdecRight:DECIMAL*,pdecResult:DECIMAL*
VarDecCmp|VARCMP|pdecLeft:DECIMAL*,pdecRight:DECIMAL*
VarDecCmpR8|VARCMP|pdecLeft:DECIMAL*,dblRight:double
VarDecDiv|HRESULT|pdecLeft:DECIMAL*,pdecRight:DECIMAL*,pdecResult:DECIMAL*
VarDecFix|HRESULT|pdecIn:DECIMAL*,pdecResult:DECIMAL*
VarDecFromBool|HRESULT|boolIn:VARIANT_BOOL,pdecOut:DECIMAL*
VarDecFromCy|HRESULT|cyIn:CY,pdecOut:DECIMAL*
VarDecFromDate|HRESULT|dateIn:double,pdecOut:DECIMAL*
VarDecFromDisp|HRESULT|pdispIn:IDispatch,lcid:UINT,pdecOut:DECIMAL*
VarDecFromI1|HRESULT|cIn:CHAR,pdecOut:DECIMAL*
VarDecFromI2|HRESULT|uiIn:SHORT,pdecOut:DECIMAL*
VarDecFromI4|HRESULT|lIn:INT,pdecOut:DECIMAL*
VarDecFromI8|HRESULT|i64In:LONGLONG,pdecOut:DECIMAL*
VarDecFromR4|HRESULT|fltIn:float,pdecOut:DECIMAL*
VarDecFromR8|HRESULT|dblIn:double,pdecOut:DECIMAL*
VarDecFromStr|HRESULT|strIn:PWSTR,lcid:UINT,dwFlags:UINT,pdecOut:DECIMAL*
VarDecFromUI1|HRESULT|bIn:BYTE,pdecOut:DECIMAL*
VarDecFromUI2|HRESULT|uiIn:USHORT,pdecOut:DECIMAL*
VarDecFromUI4|HRESULT|ulIn:UINT,pdecOut:DECIMAL*
VarDecFromUI8|HRESULT|ui64In:ULONGLONG,pdecOut:DECIMAL*
VarDecInt|HRESULT|pdecIn:DECIMAL*,pdecResult:DECIMAL*
VarDecMul|HRESULT|pdecLeft:DECIMAL*,pdecRight:DECIMAL*,pdecResult:DECIMAL*
VarDecNeg|HRESULT|pdecIn:DECIMAL*,pdecResult:DECIMAL*
VarDecRound|HRESULT|pdecIn:DECIMAL*,cDecimals:INT,pdecResult:DECIMAL*
VarDecSub|HRESULT|pdecLeft:DECIMAL*,pdecRight:DECIMAL*,pdecResult:DECIMAL*
VarDiv|HRESULT|pvarLeft:VARIANT*,pvarRight:VARIANT*,pvarResult:VARIANT*
VarEqv|HRESULT|pvarLeft:VARIANT*,pvarRight:VARIANT*,pvarResult:VARIANT*
VarFix|HRESULT|pvarIn:VARIANT*,pvarResult:VARIANT*
VarFormat|HRESULT|pvarIn:VARIANT*,pstrFormat:PWSTR,iFirstDay:VARFORMAT_FIRST_DAY,iFirstWeek:VARFORMAT_FIRST_WEEK,dwFlags:UINT,pbstrOut:BSTR*
VarFormatCurrency|HRESULT|pvarIn:VARIANT*,iNumDig:INT,iIncLead:INT,iUseParens:INT,iGroup:INT,dwFlags:UINT,pbstrOut:BSTR*
VarFormatDateTime|HRESULT|pvarIn:VARIANT*,iNamedFormat:VARFORMAT_NAMED_FORMAT,dwFlags:UINT,pbstrOut:BSTR*
VarFormatFromTokens|HRESULT|pvarIn:VARIANT*,pstrFormat:PWSTR,pbTokCur:BYTE*,dwFlags:UINT,pbstrOut:BSTR*,lcid:UINT
VarFormatNumber|HRESULT|pvarIn:VARIANT*,iNumDig:INT,iIncLead:VARFORMAT_LEADING_DIGIT,iUseParens:VARFORMAT_PARENTHESES,iGroup:VARFORMAT_GROUP,dwFlags:UINT,pbstrOut:BSTR*
VarFormatPercent|HRESULT|pvarIn:VARIANT*,iNumDig:INT,iIncLead:VARFORMAT_LEADING_DIGIT,iUseParens:VARFORMAT_PARENTHESES,iGroup:VARFORMAT_GROUP,dwFlags:UINT,pbstrOut:BSTR*
VarI1FromBool|HRESULT|boolIn:VARIANT_BOOL,pcOut:PSTR
VarI1FromCy|HRESULT|cyIn:CY,pcOut:PSTR
VarI1FromDate|HRESULT|dateIn:double,pcOut:PSTR
VarI1FromDec|HRESULT|pdecIn:DECIMAL*,pcOut:PSTR
VarI1FromDisp|HRESULT|pdispIn:IDispatch,lcid:UINT,pcOut:PSTR
VarI1FromI2|HRESULT|uiIn:SHORT,pcOut:PSTR
VarI1FromI4|HRESULT|lIn:INT,pcOut:PSTR
VarI1FromI8|HRESULT|i64In:LONGLONG,pcOut:PSTR
VarI1FromR4|HRESULT|fltIn:float,pcOut:PSTR
VarI1FromR8|HRESULT|dblIn:double,pcOut:PSTR
VarI1FromStr|HRESULT|strIn:PWSTR,lcid:UINT,dwFlags:UINT,pcOut:PSTR
VarI1FromUI1|HRESULT|bIn:BYTE,pcOut:PSTR
VarI1FromUI2|HRESULT|uiIn:USHORT,pcOut:PSTR
VarI1FromUI4|HRESULT|ulIn:UINT,pcOut:PSTR
VarI1FromUI8|HRESULT|i64In:ULONGLONG,pcOut:PSTR
VarI2FromBool|HRESULT|boolIn:VARIANT_BOOL,psOut:SHORT*
VarI2FromCy|HRESULT|cyIn:CY,psOut:SHORT*
VarI2FromDate|HRESULT|dateIn:double,psOut:SHORT*
VarI2FromDec|HRESULT|pdecIn:DECIMAL*,psOut:SHORT*
VarI2FromDisp|HRESULT|pdispIn:IDispatch,lcid:UINT,psOut:SHORT*
VarI2FromI1|HRESULT|cIn:CHAR,psOut:SHORT*
VarI2FromI4|HRESULT|lIn:INT,psOut:SHORT*
VarI2FromI8|HRESULT|i64In:LONGLONG,psOut:SHORT*
VarI2FromR4|HRESULT|fltIn:float,psOut:SHORT*
VarI2FromR8|HRESULT|dblIn:double,psOut:SHORT*
VarI2FromStr|HRESULT|strIn:PWSTR,lcid:UINT,dwFlags:UINT,psOut:SHORT*
VarI2FromUI1|HRESULT|bIn:BYTE,psOut:SHORT*
VarI2FromUI2|HRESULT|uiIn:USHORT,psOut:SHORT*
VarI2FromUI4|HRESULT|ulIn:UINT,psOut:SHORT*
VarI2FromUI8|HRESULT|ui64In:ULONGLONG,psOut:SHORT*
VarI4FromBool|HRESULT|boolIn:VARIANT_BOOL,plOut:INT*
VarI4FromCy|HRESULT|cyIn:CY,plOut:INT*
VarI4FromDate|HRESULT|dateIn:double,plOut:INT*
VarI4FromDec|HRESULT|pdecIn:DECIMAL*,plOut:INT*
VarI4FromDisp|HRESULT|pdispIn:IDispatch,lcid:UINT,plOut:INT*
VarI4FromI1|HRESULT|cIn:CHAR,plOut:INT*
VarI4FromI2|HRESULT|sIn:SHORT,plOut:INT*
VarI4FromI8|HRESULT|i64In:LONGLONG,plOut:INT*
VarI4FromR4|HRESULT|fltIn:float,plOut:INT*
VarI4FromR8|HRESULT|dblIn:double,plOut:INT*
VarI4FromStr|HRESULT|strIn:PWSTR,lcid:UINT,dwFlags:UINT,plOut:INT*
